"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000123096.12",2629.33332724565,2.15209029669701,0.460841418022692,3.64673122073173e-07,1.04593545052681e-05
"ENSG00000135046.14",27234.4353691189,2.44928812783525,0.531425675825198,3.6959809844284e-07,1.05863809700292e-05
"ENSG00000108424.11",17042.1611837061,-0.820531169305727,0.164194281845267,3.70865970686744e-07,1.06059514116743e-05
"ENSG00000156795.8",858.640246264171,-1.35702473830952,0.282155487860335,3.71275397371981e-07,1.06059514116743e-05
"ENSG00000113648.16",9396.40322619863,-1.24680228566558,0.256336197729319,3.7645909929235e-07,1.07396533687159e-05
"ENSG00000122644.13",1517.40534172161,2.05048534548849,0.439236207729783,3.77133326812311e-07,1.07445234457248e-05
"ENSG00000183971.10",47.5027635786934,-4.08284192303047,0.913881862167968,3.78965211460127e-07,1.07823181964635e-05
"ENSG00000100162.15",282.455842258602,-3.02952368292484,0.666286053075606,3.83150444621113e-07,1.08868806095472e-05
"ENSG00000231160.10",152.840492587176,2.25167836027799,0.485577266061815,3.84497412247916e-07,1.09106253722849e-05
"ENSG00000038295.8",365.212672714372,1.93251806923234,0.412455142464467,3.87195692995156e-07,1.0972601451293e-05
"ENSG00000107954.10",849.154879729596,-4.4639626276171,1.00497494780126,3.92879416442267e-07,1.11189043335034e-05
"ENSG00000106327.13",172.478966922154,-3.62944544206932,0.806990962795165,3.93574719877301e-07,1.11238290694857e-05
"ENSG00000183682.8",401.156239160684,-2.72207033976093,0.59697219513007,3.97628368555903e-07,1.12235340695958e-05
"ENSG00000105173.14",412.940701299551,-3.07779483836305,0.680994893874158,4.05264550727196e-07,1.14239633394553e-05
"ENSG00000163882.9",2532.24043185852,-1.38488517155194,0.289682034414085,4.10339358923367e-07,1.15517567019337e-05
"ENSG00000079616.13",2263.85783319466,-1.60405725125415,0.340682647092508,4.24023699962882e-07,1.19212671060711e-05
"ENSG00000008226.20",96.2572969955242,2.22061021121661,0.481314480362602,4.33226526703554e-07,1.21639748070094e-05
"ENSG00000130826.18",5179.62451278686,-1.39566300005475,0.292692638545211,4.33997714711411e-07,1.21696152880773e-05
"ENSG00000143493.13",2235.38917407929,-1.48516126025289,0.314547595596787,4.39366750784271e-07,1.2303998812317e-05
"ENSG00000236751.2",37.9706481549137,4.66459608552037,1.04423020170866,4.43934264581502e-07,1.24156137246457e-05
"ENSG00000089723.10",257.426996625668,-1.5493774370313,0.327376567555965,4.44830360552821e-07,1.24243914448124e-05
"ENSG00000204740.11",21.6461921622621,3.13651598226183,0.684867118399562,4.51023314530499e-07,1.25808973970801e-05
"ENSG00000170381.14",527.87484648713,3.35085255364556,0.746496623699817,4.51938060333874e-07,1.25899559653584e-05
"ENSG00000146731.11",12010.0050644859,-1.07533700755549,0.221829625238695,4.54635235457438e-07,1.26485805598778e-05
"ENSG00000237649.8",1723.98484954769,-3.54398871588954,0.794644128514354,4.56527911804583e-07,1.26846993619766e-05
"ENSG00000183242.12",42.4438659835201,-6.68190916901056,1.52611243583468,4.60376853227311e-07,1.27750086749254e-05
"ENSG00000079308.19",77400.2331775038,3.74099798735724,0.833211385136782,4.64503299473917e-07,1.28394247506139e-05
"ENSG00000167771.6",280.799201008029,-2.62123730410337,0.578090733738088,4.64458816388416e-07,1.28394247506139e-05
"ENSG00000185686.18",877.080182730721,-5.49427665715821,1.26051718714566,4.63750290986261e-07,1.28394247506139e-05
"ENSG00000215237.6",22.9210139427562,2.35274673886291,0.510897944620178,4.65232807522947e-07,1.2842953272616e-05
"ENSG00000155918.8",22.7844200059621,-2.60705880485662,0.56942518163494,4.6778158648505e-07,1.28966295529774e-05
"ENSG00000131386.19",3218.71212035987,3.66041951086318,0.820418684529554,4.79535683191696e-07,1.32036283143582e-05
"ENSG00000122121.11",284.99667540349,3.53154761560938,0.791348570186684,4.80953914357924e-07,1.32256128588708e-05
"ENSG00000137573.14",13460.8463900143,-2.28640725054114,0.500413902880825,4.83328254361677e-07,1.3273798738512e-05
"ENSG00000183549.10",967.010410706813,4.55070398822681,1.0330150291095,4.89148013065257e-07,1.34163617619531e-05
"ENSG00000164885.13",753.36509192875,-1.38523122531966,0.291809995098626,4.92592393525837e-07,1.34934904819613e-05
"ENSG00000181418.8",26.9469394441334,-3.91543610401938,0.875633798787641,4.94653633501483e-07,1.35325819042156e-05
"ENSG00000112761.21",58.4105980187669,4.26101466339904,0.960195935311623,5.03208968177521e-07,1.37490091830219e-05
"ENSG00000186466.5",140.36286803507,5.4014296648909,1.23435996702369,5.04212618984706e-07,1.37588146758499e-05
"ENSG00000261534.1",220.894523015772,1.01108543998234,0.208384414616932,5.06860179875053e-07,1.38133963963649e-05
"ENSG00000131153.9",822.385137653197,-2.56947395571097,0.567781464132058,5.09715816170518e-07,1.38735022975289e-05
"ENSG00000100307.13",2935.63544778835,1.78396381853038,0.384801196218453,5.39129052201757e-07,1.46553819680679e-05
"ENSG00000238120.1",11.2802404805116,2.67848479160737,0.582756610424419,5.41049273926937e-07,1.4688868265047e-05
"ENSG00000059573.9",6278.87179841474,-1.15791339759456,0.241639679791633,5.50916144884536e-07,1.49377377581844e-05
"ENSG00000170345.10",40242.8813409411,3.38676608470543,0.761357799064655,5.7870053065759e-07,1.56711809945461e-05
"ENSG00000174442.12",989.260298985511,-2.00271914247475,0.437415599937415,5.79973069209806e-07,1.56857355182105e-05
"ENSG00000034239.11",162.540049793737,4.17943172905666,0.951439185935308,5.82214696925513e-07,1.572642964265e-05
"ENSG00000227036.8",315.579718094315,-3.20897648088466,0.723751846405031,5.85768361681611e-07,1.58024160176029e-05
"ENSG00000121864.10",2104.54454227261,-0.727836426121735,0.148644355457156,5.86904456743664e-07,1.58130734879458e-05
"ENSG00000101938.15",15482.6209866731,4.21831692054678,0.962700002768905,5.91681233292389e-07,1.58816174053161e-05
"ENSG00000132329.11",2541.68541473846,-4.41836932299548,1.01615646087762,5.9110912725752e-07,1.58816174053161e-05
"ENSG00000152661.9",5534.87775902158,1.46397579948611,0.309823841200896,5.90632344355893e-07,1.58816174053161e-05
"ENSG00000116106.12",741.522783348304,1.6543608953319,0.356027035278271,5.98869273584807e-07,1.60543610917415e-05
"ENSG00000174013.8",1711.26204418068,-1.12857025529564,0.236256254931326,6.00876999176677e-07,1.60879727546187e-05
"ENSG00000117020.18",2405.99091854387,1.56801629383534,0.334170815981589,6.01736094419694e-07,1.60907851113056e-05
"ENSG00000166197.17",8089.30932719439,-1.18663992609726,0.248212510062706,6.05664543444691e-07,1.61755640707963e-05
"ENSG00000221866.9",5293.15451065984,4.46091049401112,1.02269518668547,6.06494208259071e-07,1.61774748875504e-05
"ENSG00000174059.17",9043.23301129318,2.28650612896062,0.501577825686756,6.09044397180975e-07,1.62252164687201e-05
"ENSG00000076003.5",3913.68108166132,-1.57674260905238,0.33939487895617,6.32226357196503e-07,1.68217933119902e-05
"ENSG00000182568.17",1668.61409529438,1.77072470398445,0.383838938892188,6.47384712306351e-07,1.72036642290227e-05
"ENSG00000159202.18",7665.29269907678,-0.768638814505653,0.158075274876087,6.67281192870326e-07,1.77103400182337e-05
"ENSG00000007174.18",78.2141251030094,3.80085316237068,0.867620370351215,6.70232723594312e-07,1.77665789922721e-05
"ENSG00000114631.11",2295.70266761411,-2.30718640842255,0.513149852816611,6.74446414078372e-07,1.78560943300476e-05
"ENSG00000128268.12",681.893986259505,2.2130459905055,0.489966100521535,6.75472304984804e-07,1.78610948154532e-05
"ENSG00000181778.5",26.2195922030655,3.66736080265374,0.831090569335274,6.76418288076525e-07,1.7863972585724e-05
"ENSG00000101049.17",464.396838413371,3.81915778281578,0.873860244585183,6.78025339174388e-07,1.78842802381239e-05
"ENSG00000152242.11",2167.83515532076,-0.713106727782814,0.146410364490597,6.81169674617205e-07,1.79450366501933e-05
"ENSG00000168496.4",1920.83719076509,-2.03225575096576,0.448044806255897,6.84568803368508e-07,1.8012347342886e-05
"ENSG00000129422.14",5322.34117142799,1.09798368696757,0.230499124336177,6.86202921501429e-07,1.80331085491613e-05
"ENSG00000164265.9",35.4611612349881,-1.99812487079341,0.437692985352712,6.87728851183823e-07,1.80509790349466e-05
"ENSG00000269964.3",16.4365524161472,4.40535879683217,0.989473045065865,6.90152348452922e-07,1.80923353361633e-05
"ENSG00000164035.10",2051.50030975338,2.01079831902824,0.442367593958109,6.92619074169751e-07,1.81347219922801e-05
"ENSG00000146938.16",317.791255294305,2.38456166926793,0.531412496688503,6.93763443963592e-07,1.81424241798273e-05
"ENSG00000196569.13",2808.7390417163,2.33517945703636,0.519554795480711,7.00455386880084e-07,1.82950030607517e-05
"ENSG00000164736.6",382.194566424386,2.45259288851329,0.547570005246351,7.08219602426925e-07,1.84751810466848e-05
"ENSG00000130816.17",6508.81957091062,-1.73924999244569,0.379355462489969,7.09397566144736e-07,1.84833146080129e-05
"ENSG00000178828.7",18.7672034334473,6.60831511830748,1.70679881471824,7.11782834461817e-07,1.85228462250984e-05
"ENSG00000151468.11",7238.27586202503,3.94450046269785,0.907276238672861,7.22929579630779e-07,1.87900052372e-05
"ENSG00000163637.13",1810.51701199955,2.06597144256108,0.456053251115021,7.28927810756968e-07,1.89228595544318e-05
"ENSG00000117394.24",7425.26349963552,-2.23189841714729,0.497271022886391,7.32330439084484e-07,1.89880914211711e-05
"ENSG00000162004.18",125.356613189642,-2.63999443296405,0.593594379026078,7.34044405760938e-07,1.90094339496755e-05
"ENSG00000249087.7",142.275724486548,1.90471104727474,0.418882547759901,7.3851859516526e-07,1.910211915422e-05
"ENSG00000226005.5",37.4425645134647,5.35542655983307,1.22334443540503,7.43102856323031e-07,1.91974235485196e-05
"ENSG00000101194.18",701.566499136768,-2.93097911699318,0.666278402674637,7.502832698962e-07,1.92895116823072e-05
"ENSG00000114654.7",166.330436146665,1.7011952585272,0.370687232383976,7.49556893370015e-07,1.92895116823072e-05
"ENSG00000132622.11",1021.34195111001,2.17502049537083,0.482626095333674,7.49177619270447e-07,1.92895116823072e-05
"ENSG00000196504.19",7209.84748013811,-0.693030887763847,0.14271518338709,7.49915794682587e-07,1.92895116823072e-05
"ENSG00000174871.11",179.248456267099,-3.77811819069851,0.869682984262554,7.62413965637431e-07,1.95777997746536e-05
"ENSG00000144381.18",21785.211050194,-1.08480958228815,0.229364986147046,7.64495179493864e-07,1.96076473981005e-05
"ENSG00000119547.6",115.429556844413,-3.29467703357058,0.753676551548926,7.66548255654454e-07,1.9636702553914e-05
"ENSG00000169313.10",289.277443112043,3.30860715300584,0.757176627872877,7.67491122016838e-07,1.96372818377905e-05
"ENSG00000264176.1",26.1728631534369,2.47438621814099,0.551337658054193,7.68601264251023e-07,1.96421345842546e-05
"ENSG00000248668.3",46.0150689456685,3.35603379417843,0.766336706152904,7.69984067715285e-07,1.965393543179e-05
"ENSG00000077616.11",295.337275185216,3.05031943290582,0.693878352846023,7.76866503141918e-07,1.97822843801258e-05
"ENSG00000260192.3",37.4669959708817,5.8654046275747,1.33744873255222,7.76540884283461e-07,1.97822843801258e-05
"ENSG00000101331.17",231.458744108085,2.27106201197885,0.507511876259761,7.8234568117862e-07,1.9827166853528e-05
"ENSG00000124743.6",1010.43830557238,4.06136387904259,0.938882031210867,7.79661174711688e-07,1.9827166853528e-05
"ENSG00000136160.17",1804.1448273503,2.37745937435276,0.531624630892656,7.82036139805949e-07,1.9827166853528e-05
"ENSG00000178295.15",981.073973226903,-1.56695706693199,0.340556966788025,7.81345165989141e-07,1.9827166853528e-05
"ENSG00000122756.15",1422.34143463239,4.12882806445064,0.955570593956786,7.9107542141012e-07,2.00008985988988e-05
"ENSG00000263586.1",25.5277386336142,3.04595930541928,0.69144586578783,7.90457797491058e-07,2.00008985988988e-05
"ENSG00000106305.10",894.846913835737,-1.63636177387533,0.357089172571743,7.93964047899614e-07,2.00264761443615e-05
"ENSG00000108883.13",6614.32425138901,-0.980643228641338,0.205589581036082,7.93409293068417e-07,2.00264761443615e-05
"ENSG00000250132.6",171.749488745468,1.48162817137175,0.320386886373778,7.9930508463377e-07,2.01373922089729e-05
"ENSG00000204065.3",82.7815488444695,3.75750221141639,0.862268728975027,8.01453836403799e-07,2.0167716291298e-05
"ENSG00000182782.8",731.658329466889,3.63299601454946,0.836647431142586,8.04067125663487e-07,2.02096447521003e-05
"ENSG00000007372.24",134.822554110823,-5.9288220874455,1.39788045183917,8.1019313164177e-07,2.03396602777691e-05
"ENSG00000092009.10",119.172613768984,3.49202920607544,0.802388096585494,8.2361763819388e-07,2.06523816467911e-05
"ENSG00000137825.11",72.4750371222547,-3.77481804277092,0.875532376405403,8.25976509307296e-07,2.06872215165591e-05
"ENSG00000163815.6",1648.95215021728,3.79330759225807,0.876337630116751,8.29386543930325e-07,2.0748276038604e-05
"ENSG00000105894.12",1832.96725859895,3.01552739285557,0.689315466723523,8.47662930092709e-07,2.11806548773399e-05
"ENSG00000065600.13",569.005465446887,-1.58941369978883,0.347175038897831,8.60004428529414e-07,2.13943044342692e-05
"ENSG00000073111.14",1492.8624359237,-2.29363092462701,0.515798902464762,8.57987600260308e-07,2.13943044342692e-05
"ENSG00000130589.16",3860.93077835101,-1.30038922311286,0.279302895702814,8.60223684549556e-07,2.13943044342692e-05
"ENSG00000232821.1",57.9567868673126,4.8534282404765,1.13163529711183,8.58349844373165e-07,2.13943044342692e-05
"ENSG00000101464.11",1344.22884089868,-1.04401064776244,0.220801840896168,8.61241931164795e-07,2.13946933284349e-05
"ENSG00000253434.8",70.2383580350773,5.73510822609888,1.346955915973,8.62509393695446e-07,2.14012650605432e-05
"ENSG00000177707.11",474.325734278054,2.56421859772675,0.580516921247621,8.70549234981742e-07,2.15756679736067e-05
"ENSG00000093183.14",3357.4411772682,0.578008041644734,0.119040026937065,8.93507808134451e-07,2.21189827352448e-05
"ENSG00000168883.20",3569.39129199311,-0.767329580058295,0.159867409565359,9.04067877796669e-07,2.23544663317533e-05
"ENSG00000198774.5",460.337200804606,2.43356540677504,0.550181523075006,9.08503445175293e-07,2.2438142380319e-05
"ENSG00000132874.15",226.044786439727,4.37740516890454,1.02608899276298,9.15274768169525e-07,2.25792465641266e-05
"ENSG00000161980.6",956.773892438643,-1.28207625825883,0.276553220777742,9.33097054028759e-07,2.29923302955193e-05
"ENSG00000254986.7",2379.51555313451,-1.43925526195345,0.31408157504253,9.45827507169222e-07,2.32791386107082e-05
"ENSG00000066044.15",5274.65444766254,-0.996761459072577,0.211165552459216,9.53063997292545e-07,2.34262911501769e-05
"ENSG00000171793.16",1955.37788638263,-2.10283653526718,0.4723184689745,9.54001921810007e-07,2.34262911501769e-05
"ENSG00000106034.18",4547.23862077599,3.82467808216552,0.889798760452119,9.62083324284485e-07,2.35975816746053e-05
"ENSG00000130827.6",2792.77357007137,-1.12284880616852,0.239891708621093,9.65776309487458e-07,2.36609651758357e-05
"ENSG00000247626.5",633.351034542046,-1.16134220369425,0.248587542688959,9.68767535988762e-07,2.37070303331011e-05
"ENSG00000187260.16",389.781738892943,2.78561608433976,0.638084714630968,9.88770302693103e-07,2.41688081204675e-05
"ENSG00000132341.12",11849.2774140007,-1.09844350287114,0.235699233747899,1.00494878039293e-06,2.45361579231175e-05
"ENSG00000130119.17",2509.61536667119,-1.0588168931111,0.22567814834743,1.00937133840502e-06,2.45878709934072e-05
"ENSG00000171659.15",1086.66390927244,2.93281064352277,0.674208696078211,1.0090891196136e-06,2.45878709934072e-05
"ENSG00000110063.10",1421.67672147159,-0.99662650709457,0.211565661264574,1.01200184515646e-06,2.46238396508479e-05
"ENSG00000188522.15",1203.82171872994,-1.95059496472143,0.436819798782978,1.02285148757281e-06,2.48594850721141e-05
"ENSG00000162891.10",42.002364764308,-4.21840277893001,0.990797274494266,1.03848195751743e-06,2.52106558492201e-05
"ENSG00000226808.3",37.3637595667095,2.26163042383298,0.512346746560014,1.04563318088939e-06,2.5355416417044e-05
"ENSG00000119865.9",1063.56970762848,2.37225995830471,0.538852610805967,1.05346023275684e-06,2.54872878761884e-05
"ENSG00000284753.2",248.40749635504,-2.63087159217679,0.60332437595437,1.0527837529335e-06,2.54872878761884e-05
"ENSG00000167461.12",1443.94424867119,-1.15489097518698,0.248304560655862,1.0634206948248e-06,2.56991327371081e-05
"ENSG00000101224.17",3169.80171449364,-1.60457662564405,0.354760402524763,1.09512103138132e-06,2.64352801907759e-05
"ENSG00000173208.4",1187.79794748826,4.6117812943508,1.09196687831982,1.10221200595543e-06,2.65763864351219e-05
"ENSG00000169436.17",219.783804145884,-2.81025357367023,0.649226217856851,1.11595362115394e-06,2.68773525076795e-05
"ENSG00000260306.1",20.5337743357454,2.62455497136769,0.597743600097027,1.11941384585094e-06,2.6930295441503e-05
"ENSG00000072163.20",2560.69427876384,2.10862192488613,0.475407740987297,1.12214610723177e-06,2.69656258808768e-05
"ENSG00000108468.15",6291.37070491313,-1.20223227521004,0.258495518210257,1.13879841711494e-06,2.73350049750458e-05
"ENSG00000139211.7",2748.48364536146,2.18058898029897,0.493627010986827,1.14220885126838e-06,2.73583655059008e-05
"ENSG00000164362.21",17.0324372312761,-3.99272775094598,0.93119332411909,1.14233580138515e-06,2.73583655059008e-05
"ENSG00000143171.13",117.214571963816,4.15988286931083,0.986166077011327,1.14679726233342e-06,2.74344246423014e-05
"ENSG00000277631.5",20.9432142146536,3.44418913020204,0.799792620507899,1.18853141915809e-06,2.84009764315952e-05
"ENSG00000127952.17",1900.53506782663,-1.15333463627676,0.249218562618288,1.19274647074406e-06,2.84666754902996e-05
"ENSG00000170989.10",3052.81241476992,2.32055588974372,0.52975079743918,1.19394885251502e-06,2.84666754902996e-05
"ENSG00000159648.11",41.5530804835149,4.80588841978652,1.13005232006215,1.19985248886296e-06,2.85755047542932e-05
"ENSG00000214160.10",2690.53225592401,-1.52025477149661,0.336519058704459,1.21269022203382e-06,2.88490486599551e-05
"ENSG00000141338.14",4107.69308164141,3.81176094462132,0.898565278621325,1.22355147876524e-06,2.90750167097677e-05
"ENSG00000205364.4",304.232614519482,3.27083972257328,0.765156598103613,1.23066965003518e-06,2.92116347743056e-05
"ENSG00000156469.9",1444.92722644704,-1.46823394219887,0.325174670879561,1.26421987275871e-06,2.9974653183109e-05
"ENSG00000180198.16",2686.50750784875,-1.73876473757354,0.389759218149858,1.26825754933212e-06,3.0037012036846e-05
"ENSG00000104415.14",728.856444306352,-2.61958123513419,0.607838083104947,1.29349563856007e-06,3.06007798572431e-05
"ENSG00000160803.8",4790.98408398657,-1.58951972166134,0.353981567205068,1.2958253025463e-06,3.06219447741256e-05
"ENSG00000011304.22",13815.7781350813,-0.895047387722084,0.190452049729361,1.31315644008482e-06,3.0962922955768e-05
"ENSG00000159433.12",1451.49059022342,2.18198339678601,0.498374132022244,1.31267764623951e-06,3.0962922955768e-05
"ENSG00000132182.12",7215.87379569454,-2.81177523220853,0.658893680519023,1.3250429020584e-06,3.12087091468258e-05
"ENSG00000171115.4",2013.54973957367,2.08524600357235,0.474839357355809,1.35836607689013e-06,3.19582951651141e-05
"ENSG00000178445.10",281.081945761922,-4.2334961506361,1.01370541733477,1.37127168960986e-06,3.22263949169436e-05
"ENSG00000106367.15",2598.31449363177,-1.45224950263489,0.321889581970649,1.37517747641436e-06,3.22826316492917e-05
"ENSG00000138685.17",1653.54951495394,3.20622094124314,0.752932643886048,1.38216604670279e-06,3.24110343632867e-05
"ENSG00000260102.2",21.1403810612381,5.08784995354576,1.17762598496694,1.3905513870752e-06,3.25718727209635e-05
"ENSG00000003249.15",1613.5334176604,-2.51894622088511,0.584867633920247,1.40027195938925e-06,3.27636001550518e-05
"ENSG00000163468.15",22204.7053464272,-1.55097076771502,0.350503969571275,1.40447024405424e-06,3.28258384861703e-05
"ENSG00000010244.19",6968.98344678663,-0.447388990251443,0.0914134828750462,1.42006236056078e-06,3.30975530813301e-05
"ENSG00000128709.13",381.303258163459,1.43755784898462,0.318519586811091,1.42074879902987e-06,3.30975530813301e-05
"ENSG00000169188.5",1958.57635535623,-1.26906434388616,0.278414060718784,1.41827633384797e-06,3.30975530813301e-05
"ENSG00000096384.20",98580.0026830172,-1.0202613861695,0.220652240857392,1.42301235216907e-06,3.31141336782288e-05
"ENSG00000142731.11",577.83294201971,-2.38703467967591,0.552625204391297,1.42644106760927e-06,3.31577624637409e-05
"ENSG00000178695.6",9235.6709217354,1.76575011059711,0.396275363653292,1.43854382652727e-06,3.34027058914749e-05
"ENSG00000140519.14",272.926204893908,-1.80397691949754,0.409042295256321,1.44069417315519e-06,3.34162749575637e-05
"ENSG00000149575.9",179.591757551065,3.54542925220166,0.840580025231119,1.44888650443589e-06,3.35698036027767e-05
"ENSG00000149554.13",790.292298699444,-2.44535287267902,0.567786297138144,1.45564023142675e-06,3.36897037943768e-05
"ENSG00000186603.6",419.942339095013,-4.91412713011266,1.19271721406756,1.47037230731019e-06,3.39937970375863e-05
"ENSG00000229246.2",11.564512601135,4.29267104531482,0.967200421023125,1.47348290175552e-06,3.40288437668409e-05
"ENSG00000071553.18",13829.6389581671,-1.43571996227144,0.321269970315568,1.48350165491492e-06,3.42231803397076e-05
"ENSG00000144031.12",171.673850197383,2.88690810991939,0.677562177350895,1.49823055739624e-06,3.44883946755969e-05
"ENSG00000176890.16",330.66383973121,-2.47857192952348,0.576554429371474,1.49780518968682e-06,3.44883946755969e-05
"ENSG00000281769.1",82.3740139756456,4.45120886737925,1.06967367751107,1.5068814890858e-06,3.4650155275433e-05
"ENSG00000176177.10",17.4589470139421,-4.26195515086603,0.999580943956678,1.51374234116379e-06,3.47704497503705e-05
"ENSG00000165704.15",1987.18579988988,-1.73942429746196,0.394220160757298,1.58598895110452e-06,3.63907722877628e-05
"ENSG00000225398.3",11.1180739618776,3.39884803089523,0.786335227162468,1.59009069879324e-06,3.64456986267979e-05
"ENSG00000127337.7",920.711040901886,-1.16040521444063,0.254280740815584,1.61019260779705e-06,3.68668455555592e-05
"ENSG00000126838.10",34.3741468797173,2.64022425845853,0.616687961821286,1.61198854434307e-06,3.68684068035764e-05
"ENSG00000215187.12",72.0337423796985,2.70128896054563,0.635354920643528,1.64428518587696e-06,3.75668111150197e-05
"ENSG00000104973.19",2254.043697831,-0.877188865479242,0.188633010291026,1.65186362846751e-06,3.76593140682353e-05
"ENSG00000198826.11",586.569509133362,-2.50451289211378,0.586544105049089,1.65125582079673e-06,3.76593140682353e-05
"ENSG00000117410.14",5631.91471781004,-1.39745897742413,0.311620462663841,1.67931499010961e-06,3.82442930351643e-05
"ENSG00000167977.9",1856.57837683366,-1.36257420270211,0.303762026278032,1.72106165149928e-06,3.91532351613467e-05
"ENSG00000240280.7",89.7815299077618,-4.88787468429668,1.19947963953774,1.74758221272257e-06,3.97142245338519e-05
"ENSG00000156284.6",624.892214176842,3.65174153828043,0.877779164449568,1.76487700675389e-06,4.0064585582044e-05
"ENSG00000049249.9",138.719621832261,-3.76961834361735,0.912786157148566,1.77077934993946e-06,4.01558560556409e-05
"ENSG00000182325.11",809.660292385707,-2.21346330391619,0.515566472847322,1.80297273731124e-06,4.08425002563531e-05
"ENSG00000145147.20",1644.66421527084,1.85017202805584,0.422809128047903,1.82913678739855e-06,4.13912512261905e-05
"ENSG00000017427.17",533.129614347272,3.13899254954939,0.7491362281069,1.84653061720088e-06,4.17280884803019e-05
"ENSG00000138028.16",690.483899828718,-1.72469888237559,0.393476012078244,1.84793306218123e-06,4.17280884803019e-05
"ENSG00000267653.1",142.320308158532,5.24121749590382,1.28811281847361,1.86529411373146e-06,4.20755931214753e-05
"ENSG00000172478.18",343.306560056705,-3.64572601581419,0.881708522440518,1.90410613549e-06,4.29057242082588e-05
"ENSG00000139679.15",2037.73454102102,1.55727143243395,0.351397384197273,1.91406421978103e-06,4.30846164408305e-05
"ENSG00000103710.11",703.24308930177,1.48024517759757,0.333617542489052,1.96742693801738e-06,4.42391184724478e-05
"ENSG00000272620.2",457.381710213712,-5.21934004463836,1.29751898293558,1.98544448644582e-06,4.45972630487025e-05
"ENSG00000169247.14",177.734303491956,1.96512101071512,0.454121189961494,2.01419453813159e-06,4.51954755511987e-05
"ENSG00000143633.13",810.177632620339,-1.09934555152066,0.242454863236875,2.02637994280026e-06,4.54211361338391e-05
"ENSG00000230910.4",10.2669405997781,3.7682287228432,0.874693726126991,2.03133652332706e-06,4.54844596760505e-05
"ENSG00000123213.23",2546.41819058615,-1.23771792503105,0.275797562953548,2.05953305602703e-06,4.60674799607555e-05
"ENSG00000111077.18",9258.64302715325,2.3393364271456,0.546519681465785,2.07162825293292e-06,4.62895029207703e-05
"ENSG00000143799.14",14399.9211692809,-1.35490928857219,0.309538006472407,2.08989383694407e-06,4.66487914085246e-05
"ENSG00000187699.10",561.852575783443,2.33394917642022,0.549108958374488,2.14160520634248e-06,4.77530966542761e-05
"ENSG00000169972.12",380.557429897437,-1.72844403196702,0.397498149541155,2.15780276532056e-06,4.80640430158407e-05
"ENSG00000118729.12",558.34774100138,3.49600658787201,0.84984880753228,2.20036260321918e-06,4.88590401561853e-05
"ENSG00000138092.11",545.720271995094,-1.72977834640465,0.399041192978557,2.19923461510713e-06,4.88590401561853e-05
"ENSG00000178773.15",296.056227692782,-3.17796059778737,0.767878525569166,2.19946865047959e-06,4.88590401561853e-05
"ENSG00000286190.2",93.7196204567383,1.41527213417983,0.319251310121064,2.21936094670659e-06,4.92296707294927e-05
"ENSG00000138346.15",415.618071443079,-2.09723795014412,0.491733169961005,2.22522776692805e-06,4.92776598431209e-05
"ENSG00000247077.7",2285.09372198047,-1.23259005533622,0.27541395157722,2.22614293494393e-06,4.92776598431209e-05
"ENSG00000057704.13",910.6454642375,1.2825219656568,0.287315584911968,2.26175117373048e-06,5.00139982344402e-05
"ENSG00000181997.8",44.3141551629939,6.07424462390758,1.47424097794646,2.26496891232263e-06,5.00333039545058e-05
"ENSG00000084733.11",10570.9518209952,-0.811098841047046,0.176467947137932,2.27301922958689e-06,5.01592113135002e-05
"ENSG00000248896.3",34.8542681968096,1.84035468071707,0.426796083966008,2.28693955412049e-06,5.04142594477036e-05
"ENSG00000166670.10",41.8278247019028,-3.06944435016924,0.73618870991505,2.29454016794273e-06,5.05296105714447e-05
"ENSG00000148357.16",544.807724301744,2.68704602100814,0.641769086334794,2.30779385887263e-06,5.07690857262712e-05
"ENSG00000105664.11",2856.20097844189,-3.31043073655584,0.806450873291995,2.3202457379449e-06,5.09396089426094e-05
"ENSG00000230461.9",14.8617835812805,4.30314911020727,1.0180672288159,2.32031959755454e-06,5.09396089426094e-05
"ENSG00000151748.15",3064.51081273337,1.0003791009572,0.220288003759877,2.32601727549623e-06,5.10122123759651e-05
"ENSG00000120915.14",1929.27904662063,1.35850900157821,0.306743610288423,2.33145581158541e-06,5.10789892848266e-05
"ENSG00000123560.14",160.589067735612,2.96986712320408,0.715041758418263,2.33439374660033e-06,5.10909006755944e-05
"ENSG00000130720.13",121.065685419079,-4.51107852009824,1.12147998017343,2.34366171767887e-06,5.12411858540466e-05
"ENSG00000157554.19",1957.00060554493,1.94005508371084,0.452041539353513,2.35339626193088e-06,5.14013539747625e-05
"ENSG00000165349.12",63.0842533164953,4.43868000158053,1.09750234625393,2.38886735207372e-06,5.20762459980858e-05
"ENSG00000189134.4",90.6173827564872,3.20225320421366,0.777486909733823,2.39013424613214e-06,5.20762459980858e-05
"ENSG00000278266.1",36.7442513099534,2.39049775229923,0.565991177997695,2.39161727719781e-06,5.20762459980858e-05
"ENSG00000168032.10",228.405795220155,1.81810313504845,0.422607199501551,2.40504529995471e-06,5.23005794591562e-05
"ENSG00000186105.8",40.1901945083494,2.60170969985597,0.622214548697597,2.40682173620561e-06,5.23005794591562e-05
"ENSG00000179115.11",3447.88708953192,-1.33423444583377,0.30183493299332,2.40955346728609e-06,5.23066749119205e-05
