"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000092529.25",176.576617761092,2.54606579750338,0.469650713256286,5.6725895617313e-09,2.80202288559686e-07
"ENSG00000125740.14",18368.73134772,5.05379842976081,0.952906296060945,5.79568859648090e-09,2.85621706605787e-07
"ENSG00000280339.1",1194.18326935037,4.41935930052568,0.832254323887616,5.87756786353592e-09,2.88989448479247e-07
"ENSG00000123219.13",215.910154385852,-2.69010672838617,0.498136308489087,5.89430559366125e-09,2.89146177156638e-07
"ENSG00000115423.19",193.031910792307,2.61057719173862,0.483533853130305,6.04712497638138e-09,2.95962385025235e-07
"ENSG00000153902.14",531.493958358961,3.2032902344143,0.598973836863576,6.24451742533498e-09,3.04923929838039e-07
"ENSG00000287148.1",918.190794869435,6.28750843338347,1.1998825037462,6.48613307344723e-09,3.1599907227007e-07
"ENSG00000182636.8",1940.3069121097,2.82588592841453,0.52600316465179,6.80246384530572e-09,3.30655526184462e-07
"ENSG00000101098.13",1332.03815438052,-5.34166045539189,1.02377225749011,7.27074738395774e-09,3.51815143823751e-07
"ENSG00000214548.18",1293.76117568245,2.58933147612442,0.482247476546175,7.26170094611036e-09,3.51815143823751e-07
"ENSG00000258545.6",391.760832297312,4.97572479924013,0.947116622738965,7.42513061901274e-09,3.58472539093015e-07
"ENSG00000167900.12",3522.72108290247,-3.82381474595204,0.723771077459306,7.50220010298372e-09,3.61375729114153e-07
"ENSG00000168078.10",586.170472376403,-4.1945858519027,0.798385553156178,7.87454513230299e-09,3.78457023824805e-07
"ENSG00000136114.17",490.418454879359,1.99977621057667,0.369294307011832,8.26357788894516e-09,3.96261772072361e-07
"ENSG00000164125.16",7492.64935668565,2.04222602180248,0.377559092243765,8.51509943974603e-09,4.07407414674306e-07
"ENSG00000052749.14",2821.86704663656,-1.58343208242427,0.289569685409849,8.5920907375882e-09,4.09417647187555e-07
"ENSG00000150048.10",303.721197926267,2.24754140081377,0.418307100654089,8.59548741459415e-09,4.09417647187555e-07
"ENSG00000123473.16",830.530494021938,-2.84255198728024,0.535947696033586,8.8575874307917e-09,4.20962267674085e-07
"ENSG00000123136.15",2880.75133998905,-1.75131571050973,0.322548631248649,8.96633913008367e-09,4.25183801548568e-07
"ENSG00000277639.2",248.435050665658,3.31498045875044,0.627801020738453,8.99127883557087e-09,4.2542106224445e-07
"ENSG00000111247.15",555.163646759478,-2.89190096281249,0.546134277598367,9.12775882409776e-09,4.30923109618191e-07
"ENSG00000196616.14",44651.6412603287,5.1224722990587,0.980970556046697,9.18532977675957e-09,4.32683779484045e-07
"ENSG00000161888.11",389.514490226945,-3.55766439335329,0.677209670018066,9.29324851490076e-09,4.36803149910721e-07
"ENSG00000127920.6",3980.04638793193,2.76189120509791,0.519542576984008,9.37320519700633e-09,4.38629003725697e-07
"ENSG00000165124.18",9125.02936322696,3.99138850705377,0.762230227231537,9.37088702502764e-09,4.38629003725697e-07
"ENSG00000010319.7",8187.25173182576,3.80440540270496,0.724038828462697,9.50207696238104e-09,4.43686696499451e-07
"ENSG00000185271.9",71.630430927111,4.05604196474651,0.775858018087599,9.55447019492527e-09,4.45159038186704e-07
"ENSG00000149925.22",652.298663807823,-1.84234872952559,0.342023276331528,9.94732305407883e-09,4.62452999239626e-07
"ENSG00000135363.12",1307.46199303975,1.94286978899684,0.360571663276743,1.0393848152642e-08,4.82161577672233e-07
"ENSG00000224238.2",18.834927369338,3.74006014046774,0.705640426616693,1.04504260575273e-08,4.83734580567409e-07
"ENSG00000131471.7",29407.3647220376,4.73829985292029,0.913986019696037,1.10493783577789e-08,5.10352131551179e-07
"ENSG00000241644.2",677.12157876949,2.96125735174701,0.563344024628291,1.11904603464973e-08,5.15752123831331e-07
"ENSG00000173267.14",3918.51078660363,4.0281040310289,0.773874312209617,1.12663710966425e-08,5.18131665584602e-07
"ENSG00000135437.10",468.624590666398,4.92552634062832,0.953395172231394,1.1591330065946e-08,5.31929875864991e-07
"ENSG00000131080.15",229.906681641155,1.99183368281724,0.372399531989932,1.18286385876483e-08,5.41655190604777e-07
"ENSG00000162367.11",343.532265582737,2.69507821183532,0.511497595172608,1.19916396468517e-08,5.47943465576379e-07
"ENSG00000235904.3",54.0749072463804,3.02754750043342,0.574831120602983,1.20658789611889e-08,5.50157673403439e-07
"ENSG00000173641.18",6416.76477330614,5.66262827488748,1.10153997295409,1.22266664789417e-08,5.56300289966175e-07
"ENSG00000132170.23",4122.35738974205,4.11285718692715,0.793494789155702,1.24704106637856e-08,5.66183176924513e-07
"ENSG00000078814.17",120.832376325723,1.85850655126137,0.347195849129362,1.27381392184124e-08,5.77110727774313e-07
"ENSG00000072571.20",399.287682782701,-3.28157054768639,0.631512382215315,1.36314062254841e-08,6.16272409842384e-07
"ENSG00000278828.1",251.149762930887,-4.14417011257367,0.805201767895168,1.37692700100217e-08,6.21189117851699e-07
"ENSG00000136011.15",130.760207604403,3.62330714658091,0.698194450597515,1.40055397532622e-08,6.30515216866797e-07
"ENSG00000162062.15",297.093434572133,-2.98003948990435,0.571582018327089,1.40503670562578e-08,6.31201647607336e-07
"ENSG00000170891.11",66.914096532942,2.49215683902628,0.473920759253533,1.42980817218278e-08,6.40980600550595e-07
"ENSG00000147804.10",1263.34070836709,-2.3225688889974,0.441318600151534,1.4435503075012e-08,6.45784486619878e-07
"ENSG00000153291.16",439.184208235167,1.8863720272649,0.354200874870168,1.4564069623662e-08,6.49203861461767e-07
"ENSG00000266524.3",376.294904212354,4.30477392803734,0.836586762015914,1.45727845559861e-08,6.49203861461767e-07
"ENSG00000148541.13",366.073953156258,2.45690498810242,0.467336403416015,1.46314021985001e-08,6.50457273987068e-07
"ENSG00000074211.14",1067.99024477615,-4.25066868968311,0.829337946155099,1.49738993269331e-08,6.64299454755562e-07
"ENSG00000247809.9",67.5963551745015,2.28116259145008,0.431599680958326,1.50637249565705e-08,6.66897981012981e-07
"ENSG00000100479.13",286.8962884832,-2.1528026659544,0.408311775020022,1.60450390445092e-08,7.07595812643824e-07
"ENSG00000184601.11",837.958408548598,6.00368781107256,1.1836308993162,1.60493168995553e-08,7.07595812643824e-07
"ENSG00000135917.16",5113.07641956424,5.0518211754616,0.989765822852725,1.61767551383181e-08,7.1174387195169e-07
"ENSG00000123095.6",2931.60812356433,1.70762389721686,0.319120494737692,1.6212158969782e-08,7.11833868839871e-07
"ENSG00000287115.1",45.8753359061261,4.85677485805791,0.947139777529348,1.67603708182496e-08,7.34393332424288e-07
"ENSG00000196132.14",198.966029234249,-5.45361242375894,1.07609268741638,1.6919506588187e-08,7.39847030912546e-07
"ENSG00000236333.4",1467.06891760498,5.96479950381244,1.17956992470103,1.76256176395232e-08,7.69147351349253e-07
"ENSG00000165478.7",437.085108851778,5.58561966088729,1.10394787191438,1.78019981938715e-08,7.75258856038823e-07
"ENSG00000018625.15",3699.26467230305,5.69281441615635,1.12572343833817,1.8436933767007e-08,7.99645791980007e-07
"ENSG00000167088.11",2823.39589036282,-1.44715636947056,0.26871517760258,1.8811659483371e-08,8.14243411187937e-07
"ENSG00000176194.18",2980.0338438717,5.19385674360357,1.02475061854658,1.88811754223818e-08,8.15597980441711e-07
"ENSG00000196666.6",146.96477146687,6.17123525924917,1.22078905265517,1.91129835713002e-08,8.23943346319142e-07
"ENSG00000029559.7",84.3612575017317,-6.8060443245437,1.32353698063502,1.94744076705252e-08,8.37831421938178e-07
"ENSG00000273771.1",22.3403291442618,3.22086988097563,0.61868123914236,2.10344408354031e-08,9.03126625727699e-07
"ENSG00000118596.12",4018.97495626306,4.65391134195097,0.920277956204419,2.15976516489642e-08,9.25446362524591e-07
"ENSG00000187398.12",104.409615551098,3.11531901416002,0.606447491414588,2.1804052242438e-08,9.32418177958686e-07
"ENSG00000167491.17",5052.07816869921,-1.02829714746585,0.188812712114154,2.1975542902326e-08,9.37872219985467e-07
"ENSG00000167513.9",913.097729504109,-3.64189685483395,0.716969852633,2.23185042533712e-08,9.50607908707961e-07
"ENSG00000144642.22",2063.96579701797,2.5390331957835,0.491005255482449,2.2609040370449e-08,9.61064367460182e-07
"ENSG00000245025.3",197.414350161771,2.28659399765022,0.441356127848907,2.32678066989163e-08,9.87100849201145e-07
"ENSG00000138623.10",434.343898813256,-1.83082379289127,0.349121293593191,2.34069948611887e-08,9.91035443140687e-07
"ENSG00000279118.1",195.693355999733,2.56233640475948,0.496838692368012,2.34620348277538e-08,9.91398735028589e-07
"ENSG00000133687.16",4667.5404112753,3.14924551689649,0.614938050597541,2.36044460176522e-08,9.93481801914558e-07
"ENSG00000278058.1",28.7336919201977,2.5533935953032,0.494314787577931,2.36986927168109e-08,9.95485047015804e-07
"ENSG00000109255.11",70.2403586978292,-4.52998630074403,0.902240165023654,2.4340284794775e-08,1.02042698867525e-06
"ENSG00000101605.13",1923.74196126055,4.31132204844866,0.854739662141308,2.44510043974719e-08,1.02305878987775e-06
"ENSG00000182481.10",7754.77771739416,-2.86360128504116,0.561651911494889,2.4692779734636e-08,1.03115308563092e-06
"ENSG00000163888.4",106.567174540296,-3.9703550641368,0.784465870457176,2.4960082073469e-08,1.04027967063624e-06
"ENSG00000172927.8",712.789686275065,3.20592261350575,0.629612462915534,2.51752538947749e-08,1.04720222779844e-06
"ENSG00000227591.5",332.774606121792,5.04980510092508,1.00870727805035,2.60762215248291e-08,1.08256904886834e-06
"ENSG00000249082.2",124.214297681813,-7.30721847396933,1.47379016879419,2.63301553791354e-08,1.09098870997159e-06
"ENSG00000115163.15",374.544107128567,-4.1839212902395,0.83451052656963,2.68903159660101e-08,1.11203963643157e-06
"ENSG00000185610.6",37.7334289589307,3.7544983026697,0.742177071848301,2.80793817681695e-08,1.15896697785487e-06
"ENSG00000067445.21",690.864939923291,2.59377768209293,0.506725953772281,2.83709033049945e-08,1.16824182651003e-06
"ENSG00000130224.15",170.110419677686,1.87295870069458,0.359942784975267,2.8413585826829e-08,1.16824182651003e-06
"ENSG00000014164.7",2077.21027683007,-1.83391562706985,0.353441217997231,2.99744400234166e-08,1.23004726088401e-06
"ENSG00000103647.13",638.372131558129,3.01731858728094,0.595843150579863,3.02990078920331e-08,1.23623428185104e-06
"ENSG00000130876.11",1160.73603537796,5.4013768261513,1.08800019182936,3.0229039224292e-08,1.23623428185104e-06
"ENSG00000157152.17",660.897207948891,3.7694277054708,0.750085098319351,3.02625208341185e-08,1.23623428185104e-06
"ENSG00000122884.12",3456.33452924883,-1.23156636807073,0.231444573046799,3.04005225364581e-08,1.23800906565931e-06
"ENSG00000123689.6",13517.5959288354,4.95550304046923,0.994251156443742,3.07675200857128e-08,1.25025191208104e-06
"ENSG00000205562.3",19.5205991874164,4.10276140004754,0.80485602520524,3.08183375863268e-08,1.25025191208104e-06
"ENSG00000259430.2",17.2753565429549,4.64604648519356,0.893118695148817,3.1029482254475e-08,1.25642907367788e-06
"ENSG00000085840.13",374.344175148884,-3.40325787668193,0.676651631773276,3.16536942799054e-08,1.27925772981751e-06
"ENSG00000102302.8",766.33762055997,-2.00406602002093,0.388535512575159,3.1713170208232e-08,1.27925772981751e-06
"ENSG00000134343.14",226.424822950318,4.79667253679875,0.965997047553598,3.22440970123533e-08,1.29333982358385e-06
"ENSG00000161835.11",568.71587718223,2.07337614670045,0.402343449963758,3.22047102837848e-08,1.29333982358385e-06
"ENSG00000184937.16",176.997480800356,-5.34351291188235,1.07645642265967,3.22140283346461e-08,1.29333982358385e-06
"ENSG00000105974.13",34163.6864675363,3.7322391713871,0.741186939355614,3.23235141066816e-08,1.29409280961066e-06
"ENSG00000149679.11",985.236047593823,-1.8587433361838,0.358975844649385,3.25629199694452e-08,1.30123623450935e-06
"ENSG00000164045.12",418.86349185265,-2.84813020046544,0.563356773359013,3.29677108794583e-08,1.31494949991918e-06
"ENSG00000165028.12",660.324154021164,2.96676766236128,0.587128662452175,3.3221828653369e-08,1.32261306275045e-06
"ENSG00000172167.8",602.30380825341,-2.1804740289786,0.425427157079152,3.32992579027534e-08,1.32322693554349e-06
"ENSG00000151079.7",55.5889171175835,3.39519069525612,0.676477539626107,3.37538015301211e-08,1.33879622834805e-06
"ENSG00000102854.16",3242.41211195425,-7.37022769062778,1.51840207747246,3.41889300048915e-08,1.35185154066039e-06
"ENSG00000244649.5",78.539922112394,-5.9650412957705,1.20320517669523,3.42096551833082e-08,1.35185154066039e-06
"ENSG00000170779.11",757.115140416337,-1.86407205020406,0.360888039897614,3.46406644936465e-08,1.36635330800355e-06
"ENSG00000225731.1",44.8335847288622,4.13350254381682,0.827513348968619,3.50030557976108e-08,1.37810001414247e-06
"ENSG00000159055.4",749.847281278911,-1.28533850292183,0.243528657041615,3.5888101257406e-08,1.4103428963753e-06
"ENSG00000131650.14",89.5185270364815,-4.36801976523363,0.875175643212695,3.61747903185961e-08,1.41899604891272e-06
"ENSG00000056998.20",14180.3273001451,4.87528943960903,0.98424038079968,3.64324556859604e-08,1.41948311338681e-06
"ENSG00000140534.14",458.427649337507,-2.93598398043626,0.583748569251465,3.6519810171487e-08,1.41948311338681e-06
"ENSG00000169241.19",3043.10706562536,-1.68033618629288,0.324478662717451,3.64607648667961e-08,1.41948311338681e-06
"ENSG00000196747.4",50.1408785205193,-5.55996383047549,1.10967022467488,3.64681753138816e-08,1.41948311338681e-06
"ENSG00000225914.3",37.7998139937231,3.10209648419284,0.615640707490871,3.63363059067187e-08,1.41948311338681e-06
"ENSG00000164330.17",3916.15760487697,3.71222005210932,0.744485579424448,3.75582975615678e-08,1.45719365757508e-06
"ENSG00000187955.12",7377.17683967043,2.14529015380993,0.416693734672808,3.76319480630818e-08,1.45740134250109e-06
"ENSG00000140285.12",1107.20094324881,2.2202447262794,0.434888708112368,3.78154608685301e-08,1.46185528890138e-06
"ENSG00000147113.17",2780.96385525708,2.40739246126965,0.473291177508691,3.80399545844551e-08,1.46787448621643e-06
"ENSG00000170373.8",202.807052220143,-7.65135466383496,1.58501656427754,3.82075753995562e-08,1.4716813203089e-06
"ENSG00000213965.3",1378.1520683125,-1.06095307576404,0.19923386612393,3.84535212313203e-08,1.47848592712639e-06
"ENSG00000111602.12",2635.2740062118,-1.93720302017637,0.377653306228721,3.87093504755323e-08,1.48564537733342e-06
"ENSG00000261468.1",78.8970310799868,2.56719044913633,0.507282628382398,3.88327780994216e-08,1.48770673584121e-06
"ENSG00000065534.19",15446.325437397,2.46279693402477,0.483418257180539,4.00286901779674e-08,1.53077458728969e-06
"ENSG00000137675.5",29.9674387547091,4.08178464248418,0.812841781755167,4.02954564128e-08,1.5382195785201e-06
"ENSG00000174680.10",178.985834009676,5.78902822525484,1.17849320499503,4.09990116809121e-08,1.56228198260533e-06
"ENSG00000181092.10",37880.2979443872,5.46280146460843,1.11433253316121,4.27905888750635e-08,1.62764416400175e-06
"ENSG00000126768.12",1348.26419632923,-1.19236800110464,0.226370595956303,4.31483057468917e-08,1.63833042052122e-06
"ENSG00000156802.13",4240.25553903582,-2.32885423773592,0.460881969353709,4.36478916421971e-08,1.65435587877948e-06
"ENSG00000116698.21",7370.66200146468,-1.00926226531583,0.189428930829479,4.3789059084802e-08,1.65676370888402e-06
"ENSG00000143556.9",395.710176419746,-5.44333443947689,1.11619290915006,4.46737656324949e-08,1.68724510589701e-06
"ENSG00000105409.19",89.9611319566431,-5.72978661848249,1.17748046782681,4.58365433268284e-08,1.72810247005511e-06
"ENSG00000130528.12",118.410304834953,2.69249514473488,0.538251837578693,4.70408011704848e-08,1.77037681865428e-06
"ENSG00000136261.15",4068.34625847225,-1.33762612834049,0.256079893420201,4.75272442876889e-08,1.78553497509682e-06
"ENSG00000105063.19",4488.02206908508,-1.11188822548905,0.211050643695838,4.7650694924618e-08,1.78702667661937e-06
"ENSG00000184905.9",89.6587788188446,4.01181181748016,0.81479883703981,5.18504568987918e-08,1.94111736800582e-06
"ENSG00000173894.11",1338.19374796769,-3.54062915187272,0.720658465329477,5.20243842542986e-08,1.9442177506173e-06
"ENSG00000136158.12",1911.8254648402,2.43553389555813,0.484969366554084,5.21349589802521e-08,1.94494386307622e-06
"ENSG00000110900.16",315.228108338934,1.77079323401846,0.346358478376168,5.24832725821881e-08,1.95111594709288e-06
"ENSG00000166803.14",215.983200297455,-3.51966986789969,0.713048548503674,5.24418886745175e-08,1.95111594709288e-06
"ENSG00000091704.10",91.0530568924452,4.78429636728379,0.980235128216701,5.31088636745162e-08,1.96829247157805e-06
"ENSG00000175899.15",56196.6901159702,1.47609050586912,0.282078467171217,5.31297841336969e-08,1.96829247157805e-06
"ENSG00000111665.12",557.842315915241,-3.63364963182229,0.741443044245007,5.54574547890707e-08,2.05096469279719e-06
"ENSG00000168334.9",227.567853330026,-5.39332572020534,1.12547654822138,5.93319207181874e-08,2.19045649862526e-06
"ENSG00000204253.4",491.178263647095,-1.04194058640132,0.198614067904256,6.0143487053306e-08,2.21431259781433e-06
"ENSG00000255920.3",28.3307435501599,2.51884715900077,0.503623674840344,6.0185636943264e-08,2.21431259781433e-06
"ENSG00000164007.11",240.598864125807,4.55709875735095,0.939403098360842,6.12206364144091e-08,2.24851490610512e-06
"ENSG00000135119.15",355.180350488083,-2.72716595341152,0.552690971524183,6.2975240368384e-08,2.30898394196039e-06
"ENSG00000086570.12",1693.87004675472,2.89590155312519,0.586147757524217,6.35570971231232e-08,2.32233714984645e-06
"ENSG00000111404.7",307.769197683404,3.27319241905432,0.667020363037244,6.35017361321858e-08,2.32233714984645e-06
"ENSG00000272491.1",16.2296435792903,2.75453163323269,0.55041831065443,6.46032252277662e-08,2.35652687715436e-06
"ENSG00000186871.7",335.282427150375,-3.70612417153007,0.761020653560646,6.61860570278002e-08,2.41014380702428e-06
"ENSG00000148180.21",101986.362393667,3.19633675214014,0.648657531698145,6.73675734952418e-08,2.44482423607987e-06
"ENSG00000090376.11",897.9750778717,2.31369774740824,0.465158175476777,6.81437026634571e-08,2.46879197136759e-06
"ENSG00000235505.7",228.835301191726,2.22497959240488,0.446479143839756,6.89681319617464e-08,2.49020468347159e-06
"ENSG00000243742.5",143.01704008388,-2.86344381881985,0.583392656089805,6.89052066951957e-08,2.49020468347159e-06
"ENSG00000197769.6",114.938033129639,3.64907384387199,0.750389708256874,6.93917221999563e-08,2.50126682436633e-06
"ENSG00000163762.7",1701.88553461802,2.11469554633264,0.422974547126261,7.07044399594695e-08,2.5442867526056e-06
"ENSG00000167641.11",773.328722615169,2.79581546647885,0.568748076303363,7.11912146926948e-08,2.55749045509666e-06
"ENSG00000232079.7",257.058710567437,4.85285019537994,1.01001174537958,7.15077133243705e-08,2.56454301618276e-06
"ENSG00000270069.1",72.6549382978052,2.1971537902081,0.441498674128047,7.18989140516802e-08,2.57424652172618e-06
"ENSG00000272674.3",218.145626739467,1.86120136488837,0.370162395187953,7.34772347047461e-08,2.62634960027568e-06
"ENSG00000079102.16",657.501021383779,2.36290692189588,0.477368874900347,7.42635231451054e-08,2.65001558594215e-06
"ENSG00000253305.2",178.597934685555,2.38566945689117,0.482227199538891,7.50557131048937e-08,2.67381279122759e-06
"ENSG00000255545.8",165.492835534561,6.18213677926822,1.29127303975765,7.57031850337911e-08,2.69238377572678e-06
"ENSG00000151725.12",781.86341954304,-2.33707970377304,0.472713675233031,7.63519778774881e-08,2.71093986011268e-06
"ENSG00000257743.8",182.450285973047,4.34233590181616,0.901274209447152,7.69624562254993e-08,2.72807616843178e-06
"ENSG00000152578.13",217.339031279634,5.34063231717124,1.1144934608345,7.77577090741718e-08,2.75169445096808e-06
"ENSG00000181195.11",71.6571975169377,5.52896882766772,1.15667104904883,8.04596130898777e-08,2.8378969978924e-06
"ENSG00000123612.16",3075.33641702582,5.10444112584258,1.07035233049437,8.40073142426515e-08,2.94781241646209e-06
"ENSG00000130173.13",188.256503487147,6.09305933346351,1.28799628519312,8.3973285601968e-08,2.94781241646209e-06
"ENSG00000144891.18",841.218842995386,3.83153643316951,0.795117682390555,8.41284859471117e-08,2.94781241646209e-06
"ENSG00000258227.7",140.039091574839,-3.34115357523121,0.689788049420363,8.41221119716413e-08,2.94781241646209e-06
"ENSG00000119927.14",32028.6408899581,4.75149511264548,0.992652521712951,8.49150863955258e-08,2.96697613014202e-06
"ENSG00000167874.7",199.875163939642,2.86396773999585,0.587473677870993,8.4953484957907e-08,2.96697613014202e-06
"ENSG00000105290.13",1529.16136646363,-4.21379376959146,0.88179549717248,8.55906309537164e-08,2.98267700769083e-06
"ENSG00000182077.12",24.4650923337175,4.8611266886565,0.988004701787466,8.56826002021876e-08,2.98267700769083e-06
"ENSG00000184661.14",605.965961803877,-4.39375983149723,0.920737802820874,8.76522479138275e-08,3.04627250526574e-06
"ENSG00000283031.2",20.140664133496,2.64544387171097,0.535203068746848,8.78590168507842e-08,3.04849359443721e-06
"ENSG00000119771.15",902.875130916772,2.33642754977045,0.474097067648338,8.83615246088754e-08,3.05834087299271e-06
"ENSG00000197245.6",349.442657642513,2.46853729310259,0.503119728515023,8.8429463359881e-08,3.05834087299271e-06
"ENSG00000189001.11",91.5168338361151,-2.16644568985573,0.440600875000342,8.87867256331749e-08,3.06572805547948e-06
"ENSG00000158571.11",857.451366031324,4.89680847934785,1.02950749363518,9.03891614501999e-08,3.11601666588985e-06
"ENSG00000124571.18",3727.17253979997,-1.33317525009844,0.261750516558565,9.39689699407675e-08,3.23234883631356e-06
"ENSG00000284968.1",112.084170234219,1.49122981552117,0.294876642189988,9.40666679483914e-08,3.23234883631356e-06
"ENSG00000248334.6",142.434327434607,1.96649071626119,0.396956619026473,9.62876314698634e-08,3.30334689378684e-06
"ENSG00000004846.16",108.607634790761,3.59602377914062,0.747796426412896,9.78561046907422e-08,3.34860756989821e-06
"ENSG00000139304.16",288.541350261923,5.07544884121054,1.07179728649155,9.79207612173244e-08,3.34860756989821e-06
"ENSG00000103326.12",1506.60000307956,-1.04134367387566,0.202208178005649,1.00583426799798e-07,3.42867371322826e-06
"ENSG00000135424.18",8973.72201535025,4.4904565181725,0.943045512697873,1.00517222102963e-07,3.42867371322826e-06
"ENSG00000079435.10",19667.8929998192,4.96285877959832,1.04689757761515,1.0106448689672e-07,3.4356795280731e-06
"ENSG00000235173.7",3108.32136310565,-2.43640646232552,0.49980898918372,1.01110958509298e-07,3.4356795280731e-06
"ENSG00000175287.19",824.335443119664,2.51911119212538,0.517294333655004,1.02830748735089e-07,3.48856176034667e-06
"ENSG00000132646.11",5058.89861257491,-1.6157876968006,0.325654827380672,1.03439992809172e-07,3.50366032786496e-06
"ENSG00000128050.9",8311.62550605408,-1.44145108475846,0.288744371068081,1.03979823270233e-07,3.51636362720049e-06
"ENSG00000277737.3",165.492745935295,5.96874531906649,1.26816598503782,1.07409899115967e-07,3.62661366651204e-06
"ENSG00000107807.13",107.582717486554,-7.1056093693233,1.54424550670586,1.10047531494427e-07,3.7098013816107e-06
"ENSG00000127588.5",40.2936164923951,-8.07241852278507,1.89545245121291,1.12114323953068e-07,3.76961957033977e-06
"ENSG00000237238.3",95.9216929937094,5.10484303515157,1.08151120353707,1.12175285963061e-07,3.76961957033977e-06
"ENSG00000171241.9",556.994256095325,-3.49342514071364,0.733353230159263,1.12847233300947e-07,3.7862375965549e-06
"ENSG00000164109.14",1154.51177010046,-2.85981130325793,0.596274575585852,1.1854080614147e-07,3.96479978409536e-06
"ENSG00000167553.16",3589.22773058138,-2.26900022884515,0.46664937273781,1.18466963169862e-07,3.96479978409536e-06
"ENSG00000165490.13",460.663025043564,-2.60338502993201,0.539380605701454,1.18906806885722e-07,3.97081745247953e-06
"ENSG00000099260.11",8651.0339708499,3.33782713255694,0.696634684057758,1.19181083972997e-07,3.9737580482809e-06
"ENSG00000104549.12",4847.32889734702,-2.9513037715188,0.616925592765834,1.22075306432694e-07,4.06390790010491e-06
"ENSG00000163029.16",2718.81776453243,-1.41324974502613,0.281929115426573,1.22812764707708e-07,4.08208969797161e-06
"ENSG00000130305.17",1305.10192962917,-1.14432973834516,0.225118417242625,1.23494670420785e-07,4.09837134076071e-06
"ENSG00000009950.16",1312.33924335845,4.20943688303598,0.892068809169112,1.2439523224981e-07,4.12184761021538e-06
"ENSG00000103495.14",1029.51455288156,-1.59697288825934,0.321065405657324,1.26126126941595e-07,4.17272158574683e-06
"ENSG00000069702.11",8907.32513169003,2.88930887410726,0.601861482783319,1.27384706685224e-07,4.20783630952942e-06
"ENSG00000000005.6",687.099853895589,4.75628221492085,1.01390999268325,1.28269512722879e-07,4.23051488716153e-06
"ENSG00000138018.18",3741.84549273441,-1.65402830114203,0.334408678910007,1.32222798129428e-07,4.34912566536913e-06
"ENSG00000184489.12",2284.84720999707,-1.83118683899404,0.37289954960342,1.32273422223373e-07,4.34912566536913e-06
"ENSG00000173269.14",4795.21807007021,2.38922394379833,0.49324841108752,1.33365286794214e-07,4.37827977677189e-06
"ENSG00000101542.10",101.177979296725,5.28168055424789,1.13549958613616,1.33613489082755e-07,4.37969008223795e-06
"ENSG00000102109.9",386.103164961837,-4.90078259765118,1.04998446344521,1.3460656087669e-07,4.40547454378479e-06
"ENSG00000179455.10",32.4203141019373,-4.74074403764061,0.999966919501524,1.36413962075661e-07,4.45779102102992e-06
"ENSG00000084628.10",1757.94976927548,-5.65874772661381,1.22475340287117,1.38142162311288e-07,4.50736330513848e-06
"ENSG00000069998.12",2259.50008894078,-1.12124561429358,0.221744329522441,1.44752273891939e-07,4.71583018714518e-06
"ENSG00000279204.1",203.424859797357,4.4486107845661,0.951488531584927,1.45552515022738e-07,4.73467243608263e-06
"ENSG00000187866.10",1850.3735378104,1.04395937377185,0.205409513925304,1.49190913406549e-07,4.845639118999e-06
"ENSG00000204136.11",984.26902040151,2.48052974275,0.5163602396574,1.49533303919112e-07,4.84937868135249e-06
"ENSG00000129991.13",17.9819175906298,-4.62601868452279,0.956041970519098,1.58042309709256e-07,5.11754908480398e-06
"ENSG00000177602.5",148.018877830621,-3.18968370938516,0.675032461858734,1.58397418980609e-07,5.12127655095033e-06
"ENSG00000285051.2",21.3380792117825,4.43783640716172,0.926903130822211,1.60124870202981e-07,5.16929592323964e-06
"ENSG00000172893.16",4282.25390960936,-1.77671632687697,0.36398073893566,1.60883069330156e-07,5.18592721516043e-06
"ENSG00000088854.12",2173.06518681208,1.78663515790321,0.365793297009422,1.61276510985264e-07,5.19076842822708e-06
"ENSG00000253250.3",48.7848169433466,2.71693360753376,0.57052033337271,1.66961826502553e-07,5.36566026466562e-06
"ENSG00000137727.12",835.375782321776,3.64249053349621,0.777625844523563,1.67882374321877e-07,5.38713080549555e-06
"ENSG00000106683.15",2553.03917534415,-1.43223325217037,0.289651354061319,1.69670902380133e-07,5.43634742626075e-06
"ENSG00000168439.17",10864.7648224755,-1.49548238431394,0.304239979635179,1.76296608963566e-07,5.64016992304878e-06
"ENSG00000174175.17",942.892000859681,2.23185252243859,0.465398949586174,1.79672405356831e-07,5.73956505675061e-06
"ENSG00000145708.11",347.636003289498,4.759924569367,1.03297434108219,1.82207504558047e-07,5.80723536983715e-06
"ENSG00000159899.15",1002.24247214308,2.48257939825613,0.521311141913714,1.82607194955749e-07,5.80723536983715e-06
"ENSG00000177606.8",18348.9784071228,1.98244020218721,0.409077241992303,1.82593677393415e-07,5.80723536983715e-06
"ENSG00000215386.13",682.91742664154,2.77622808571013,0.587560481055352,1.86115892249217e-07,5.91001045343162e-06
"ENSG00000120526.12",2150.21263721648,-1.68170673687955,0.345685636446549,1.86548934818086e-07,5.91495946520526e-06
"ENSG00000169813.16",15637.5291558737,-1.10348014676525,0.220203298420921,1.87943006864418e-07,5.95032021287806e-06
"ENSG00000182916.8",205.25776386937,2.6757082592492,0.565798799627437,1.92934559548875e-07,6.09930454253843e-06
"ENSG00000151882.11",2821.81046893209,4.52311588181088,0.980355620764407,1.93530682717715e-07,6.10909946525641e-06
